"","Trial_Nr","Trial_Id","Task_Name","Exp_Subject_Id","timestamp","list","Frequency","x","y","time","conf","time_diff"
"17699",36,24,"sentence",953918,1721405194176,"A","high",246.194982528687,87.3969912528992,7787.89990234375,1,32.099853515625
"17700",37,12,"sentence",953918,1721405197027,"A","high",68.1707143783569,88.0818396806717,24.800048828125,0.855593911853066,NA
"17701",37,12,"sentence",953918,1721405197061,"A","high",86.6506338119507,81.7149996757507,56.800048828125,0.90696549527876,32
"17702",37,12,"sentence",953918,1721405197102,"A","high",99.1018295288086,75.6986036896706,88.800048828125,0.947828282118989,32
"17703",37,12,"sentence",953918,1721405197123,"A","high",85.7845306396484,77.8075575828552,120.800048828125,0.947828282118989,32
"17704",37,12,"sentence",953918,1721405197155,"A","high",58.3895683288574,52.6652276515961,152.800048828125,1,32
"17705",37,12,"sentence",953918,1721405197195,"A","high",43.5415267944336,76.7890557646751,184.89990234375,1,32.099853515625
"17706",37,12,"sentence",953918,1721405197233,"A","high",67.711615562439,86.5485817193985,216.89990234375,0.933104911627326,32
"17707",37,12,"sentence",953918,1721405197265,"A","high",113.28866481781,102.665197849274,248.800048828125,0.901649085716854,31.900146484375
"17708",37,12,"sentence",953918,1721405197290,"A","high",250.197052955627,169.774060696363,280.89990234375,1,32.099853515625
"17709",37,12,"sentence",953918,1721405197332,"A","high",290.181243419647,155.723664164543,312.800048828125,1,31.900146484375
"17710",37,12,"sentence",953918,1721405197368,"A","high",268.284106254578,169.647450372577,344.89990234375,1,32.099853515625
"17711",37,12,"sentence",953918,1721405197389,"A","high",276.69483423233,190.41521474719,392.89990234375,1,48
"17712",37,12,"sentence",953918,1721405197423,"A","high",276.997888088226,163.097016513348,424.800048828125,1,31.900146484375
"17713",37,12,"sentence",953918,1721405197464,"A","high",295.862662792206,161.634159833193,456.800048828125,1,32
"17714",37,12,"sentence",953918,1721405197500,"A","high",291.934502124786,163.118916749954,488.800048828125,1,32
"17715",37,12,"sentence",953918,1721405197527,"A","high",305.511075258255,135.427509248257,520.800048828125,1,32
"17716",37,12,"sentence",953918,1721405197560,"A","high",278.411865234375,171.484237164259,552.800048828125,1,32
"17717",37,12,"sentence",953918,1721405197600,"A","high",321.338033676147,160.625173151493,584.89990234375,1,32.099853515625
"17718",37,12,"sentence",953918,1721405197642,"A","high",303.911823034286,151.954154670238,616.89990234375,1,32
"17719",37,12,"sentence",953918,1721405197673,"A","high",320.122069120407,179.243659973145,648.800048828125,1,31.900146484375
"17720",37,12,"sentence",953918,1721405197733,"A","high",328.969341516495,156.769316643476,680.800048828125,1,32
"17721",37,12,"sentence",953918,1721405197775,"A","high",500.227892398834,227.341891173273,712.89990234375,1,32.099853515625
"17722",37,12,"sentence",953918,1721405197838,"A","high",305.585223436356,314.061040431261,792.89990234375,1,80
"17723",37,12,"sentence",953918,1721405197883,"A","high",309.347748756409,102.433602511883,856.800048828125,1,63.900146484375
"17724",37,12,"sentence",953918,1721405197936,"A","high",279.962968826294,377.141010761261,888.800048828125,1,32
"17725",37,12,"sentence",953918,1721405197964,"A","high",135.076141357422,152.843762934208,952.800048828125,1,64
"17726",37,12,"sentence",953918,1721405197999,"A","high",226.170825958252,473.747929930687,984.89990234375,1,32.099853515625
"17727",37,12,"sentence",953918,1721405198032,"A","high",304.21234369278,351.044484972954,1016.80004882812,1,31.900146484375
"17728",37,12,"sentence",953918,1721405198076,"A","high",368.147763609886,284.030163288116,1048.89990234375,1,32.099853515625
"17729",37,12,"sentence",953918,1721405198097,"A","high",344.025075435638,366.483467817307,1081.30004882812,1,32.400146484375
"17730",37,12,"sentence",953918,1721405198136,"A","high",534.622120857239,353.52391898632,1112.89990234375,1,31.599853515625
"17731",37,12,"sentence",953918,1721405198158,"A","high",692.838883399963,270.421141013503,1144.89990234375,1,32
"17732",37,12,"sentence",953918,1721405198197,"A","high",612.255620956421,302.658802270889,1192.80004882812,0,47.900146484375
"17733",37,12,"sentence",953918,1721405198229,"A","high",503.990244865417,217.984972335398,1224.89990234375,0,32.099853515625
"17734",37,12,"sentence",953918,1721405198268,"A","high",327.665603160858,197.704489901662,1256.89990234375,0,32
"17735",37,12,"sentence",953918,1721405198290,"A","high",258.511388301849,324.076482653618,1288.89990234375,0,32
"17736",37,12,"sentence",953918,1721405198324,"A","high",243.691921234131,328.936041891575,1320.80004882812,0.000248081187864276,31.900146484375
"17737",37,12,"sentence",953918,1721405198357,"A","high",285.624361038208,397.579376399517,1352.89990234375,0.223297250460499,32.099853515625
"17738",37,12,"sentence",953918,1721405198395,"A","high",181.501579284668,261.332170665264,1384.89990234375,1,32
"17739",37,12,"sentence",953918,1721405198438,"A","high",162.452006340027,283.162958174944,1416.89990234375,0.732270410417112,32
"17740",37,12,"sentence",953918,1721405198478,"A","high",138.562512397766,210.484815202653,1448.89990234375,1,32
"17741",37,12,"sentence",953918,1721405198500,"A","high",106.318593025208,247.204325348139,1480.89990234375,1,32
"17742",37,12,"sentence",953918,1721405198525,"A","high",113.201308250427,220.061051566154,1512.89990234375,1,32
"17743",37,12,"sentence",953918,1721405198563,"A","high",152.482128143311,227.842660434544,1544.89990234375,1,32
"17744",37,12,"sentence",953918,1721405198595,"A","high",139.84706401825,275.809843093157,1592.80004882812,1,47.900146484375
"17745",37,12,"sentence",953918,1721405198628,"A","high",113.720059394836,294.565659016371,1624.80004882812,1,32
"17746",37,12,"sentence",953918,1721405198663,"A","high",68.8703536987305,351.92095041275,1656.89990234375,1,32.099853515625
"17747",37,12,"sentence",953918,1721405198701,"A","high",121.172499656677,280.058851093054,1688.89990234375,1,32
"17748",37,12,"sentence",953918,1721405198734,"A","high",122.968220710754,288.693813979626,1720.80004882812,1,31.900146484375
"17749",37,12,"sentence",953918,1721405198767,"A","high",116.562819480896,275.120314210653,1752.80004882812,1,32
"17750",37,12,"sentence",953918,1721405198799,"A","high",108.398175239563,266.056234762073,1784.80004882812,1,32
"17751",37,12,"sentence",953918,1721405198839,"A","high",134.790515899658,227.178657799959,1816.89990234375,1,32.099853515625
"17752",37,12,"sentence",953918,1721405198867,"A","high",150.897645950317,239.468417130411,1848.89990234375,1,32
"17753",37,12,"sentence",953918,1721405198902,"A","high",159.270310401917,249.776392802596,1880.89990234375,1,32
"17754",37,12,"sentence",953918,1721405198936,"A","high",131.083512306213,265.891664475203,1912.89990234375,1,32
"17755",37,12,"sentence",953918,1721405198963,"A","high",125.175952911377,234.092289581895,1944.89990234375,1,32
"17756",37,12,"sentence",953918,1721405199001,"A","high",170.055985450745,196.859050914645,1992.80004882812,1,47.900146484375
"17757",37,12,"sentence",953918,1721405199024,"A","high",127.396941184998,27.4516180157661,2024.80004882812,1,32
"17758",37,12,"sentence",953918,1721405199058,"A","high",122.121739387512,51.8800646066666,2056.80004882812,1,32
"17759",37,12,"sentence",953918,1721405199097,"A","high",138.272213935852,126.472350955009,2088.89990234375,1,32.099853515625
"17760",37,12,"sentence",953918,1721405199130,"A","high",138.864707946777,131.020331382751,2120.80004882812,1,31.900146484375
"17761",37,12,"sentence",953918,1721405199163,"A","high",104.205060005188,102.063095569611,2152.89990234375,1,32.099853515625
"17762",37,12,"sentence",953918,1721405199204,"A","high",122.251749038696,90.5682876706123,2184.89990234375,1,32
"17763",37,12,"sentence",953918,1721405199225,"A","high",142.160224914551,97.8109762072563,2216.89990234375,1,32
"17764",37,12,"sentence",953918,1721405199265,"A","high",124.444699287415,87.0589658617973,2248.89990234375,1,32
"17765",37,12,"sentence",953918,1721405199295,"A","high",110.306453704834,98.84362667799,2280.89990234375,1,32
"17766",37,12,"sentence",953918,1721405199327,"A","high",131.350898742676,102.202825248241,2312.89990234375,1,32
"17767",37,12,"sentence",953918,1721405199362,"A","high",141.600203514099,73.7249806523323,2344.89990234375,1,32
"17768",37,12,"sentence",953918,1721405199396,"A","high",198.368144035339,63.3446976542473,2392.89990234375,1,48
"17769",37,12,"sentence",953918,1721405199428,"A","high",201.289463043213,54.9538627266884,2424.89990234375,1,32
"17770",37,12,"sentence",953918,1721405199471,"A","high",188.610100746155,80.9810534119606,2457,1,32.10009765625
"17771",37,12,"sentence",953918,1721405199495,"A","high",185.418486595154,80.3753972053528,2488.89990234375,1,31.89990234375
"17772",37,12,"sentence",953918,1721405199533,"A","high",199.313950538635,66.3539618253708,2520.89990234375,1,32
"17773",37,12,"sentence",953918,1721405199561,"A","high",210.227477550507,42.2778636217117,2552.89990234375,1,32
"17774",37,12,"sentence",953918,1721405199599,"A","high",198.754143714905,50.6337761878967,2585,1,32.10009765625
"17775",37,12,"sentence",953918,1721405199626,"A","high",193.688488006592,44.3394497036934,2616.89990234375,1,31.89990234375
"17776",37,12,"sentence",953918,1721405199670,"A","high",208.635127544403,49.7979059815407,2648.89990234375,1,32
"17777",37,12,"sentence",953918,1721405199700,"A","high",182.872247695923,42.1114459633827,2680.89990234375,1,32
"17778",37,12,"sentence",953918,1721405199734,"A","high",176.398205757141,52.6882007718086,2712.89990234375,1,32
"17779",37,12,"sentence",953918,1721405199755,"A","high",140.288639068604,19.8212832212448,2745,1,32.10009765625
"17780",37,12,"sentence",953918,1721405199792,"A","high",145.030474662781,6.51001632213593,2792.80004882812,1,47.800048828125
"17781",37,12,"sentence",953918,1721405199826,"A","high",91.5033340454102,19.8968812823296,2824.80004882812,1,32
"17782",37,12,"sentence",953918,1721405199866,"A","high",61.566948890686,13.5307520627975,2856.89990234375,1,32.099853515625
"17783",37,12,"sentence",953918,1721405199900,"A","high",154.667282104492,52.5066018104553,2888.89990234375,1,32
"17784",37,12,"sentence",953918,1721405199922,"A","high",100.770282745361,13.8445571064949,2921,1,32.10009765625
"17785",37,12,"sentence",953918,1721405199959,"A","high",72.0413684844971,16.6017606854439,2952.89990234375,1,31.89990234375
"17786",37,12,"sentence",953918,1721405199998,"A","high",25.2664804458618,12.8870084881783,2984.89990234375,1,32
"17787",37,12,"sentence",953918,1721405200028,"A","high",-11.4441871643066,16.903817653656,3016.89990234375,1,32
"17788",37,12,"sentence",953918,1721405200066,"A","high",-0.619220733642578,18.4600085020065,3048.89990234375,1,32
"17789",37,12,"sentence",953918,1721405200095,"A","high",-8.46900939941406,12.10657954216,3080.89990234375,1,32
"17790",37,12,"sentence",953918,1721405200124,"A","high",-58.1128120422363,21.6656640172005,3112.89990234375,1,32
"17791",37,12,"sentence",953918,1721405200164,"A","high",217.135119438171,69.0783753991127,3144.89990234375,1,32
"17792",37,12,"sentence",953918,1721405200188,"A","high",212.853682041168,146.455961465836,3192.89990234375,1,48
"17793",37,12,"sentence",953918,1721405200226,"A","high",113.807272911072,316.312278807163,3224.89990234375,0,32
"17794",37,12,"sentence",953918,1721405200261,"A","high",89.1395330429077,390.998308360577,3256.89990234375,0,32
"17795",37,12,"sentence",953918,1721405200291,"A","high",114.465117454529,335.096324980259,3288.80004882812,0,31.900146484375
"17796",37,12,"sentence",953918,1721405200328,"A","high",229.041910171509,225.680052302778,3320.89990234375,0,32.099853515625
"17797",37,12,"sentence",953918,1721405200367,"A","high",373.312279582024,99.185286462307,3352.89990234375,0,32
"17798",37,12,"sentence",953918,1721405200393,"A","high",471.529060602188,192.262016236782,3384.89990234375,0,32
"17799",37,12,"sentence",953918,1721405200439,"A","high",467.738568782806,169.608219712973,3416.89990234375,0.017523014901318,32
"17800",37,12,"sentence",953918,1721405200460,"A","high",468.238914012909,86.2102746963501,3449,0.133080272895264,32.10009765625
"17801",37,12,"sentence",953918,1721405200494,"A","high",403.26842777431,72.2391441464424,3480.89990234375,0.671550719300118,31.89990234375
"17802",37,12,"sentence",953918,1721405200530,"A","high",465.746086835861,64.3331453204155,3512.89990234375,0.627665260806118,32
"17803",37,12,"sentence",953918,1721405200575,"A","high",422.621330618858,44.2790597677231,3544.89990234375,0.704096871425889,32
"17804",37,12,"sentence",953918,1721405200597,"A","high",402.093725837767,33.8719815015793,3592.89990234375,0.704096871425889,48
"17805",37,12,"sentence",953918,1721405200624,"A","high",354.248493909836,-7.65636563301086,3624.89990234375,0.695216154342762,32
"17806",37,12,"sentence",953918,1721405200667,"A","high",231.130301952362,85.7877731323242,3656.89990234375,0.41963977631109,32
"17807",37,12,"sentence",953918,1721405200708,"A","high",165.688323974609,144.21993792057,3688.89990234375,0.560668422234137,32
"17808",37,12,"sentence",953918,1721405200725,"A","high",181.057476997375,74.6162384748459,3720.89990234375,0.560668422234137,32
"17809",37,12,"sentence",953918,1721405200762,"A","high",159.277272224426,121.201642602682,3752.89990234375,0.74343850892172,32
"17810",37,12,"sentence",953918,1721405200800,"A","high",165.08481502533,186.08495593071,3785,0.727930407651358,32.10009765625
"17811",37,12,"sentence",953918,1721405200829,"A","high",209.58606004715,248.162293061614,3816.89990234375,0.95128979409613,31.89990234375
"17812",37,12,"sentence",953918,1721405200876,"A","high",146.760106086731,222.615486849099,3849,0.799925360173414,32.10009765625
"17813",37,12,"sentence",953918,1721405200894,"A","high",188.640880584717,228.054565843195,3881,0.799925360173414,32
"17814",37,12,"sentence",953918,1721405200936,"A","high",221.257793903351,207.671531662345,3912.89990234375,0.936687799369752,31.89990234375
"17815",37,12,"sentence",953918,1721405200960,"A","high",337.536984682083,349.083521962166,3945,0.952490151775102,32.10009765625
"17816",37,12,"sentence",953918,1721405201003,"A","high",335.721558332443,154.843309521675,3992.89990234375,0,47.89990234375
"17817",37,12,"sentence",953918,1721405201037,"A","high",173.567676544189,290.707093477249,4024.89990234375,0,32
"17818",37,12,"sentence",953918,1721405201059,"A","high",127.792024612427,329.911829531193,4056.89990234375,0,32
"17819",37,12,"sentence",953918,1721405201109,"A","high",156.260275840759,387.537722289562,4088.89990234375,0,32
"17820",37,12,"sentence",953918,1721405201128,"A","high",157.298302650452,345.182865858078,4120.89990234375,0,32
"17821",37,12,"sentence",953918,1721405201159,"A","high",170.157527923584,313.423499464989,4152.89990234375,0,32
"17822",37,12,"sentence",953918,1721405201197,"A","high",168.254375457764,172.196115553379,4185,0,32.10009765625
"17823",37,12,"sentence",953918,1721405201233,"A","high",132.848286628723,162.35361546278,4217,0,32
"17824",37,12,"sentence",953918,1721405201287,"A","high",148.727345466614,144.308511167765,4248.89990234375,0,31.89990234375
"17825",37,12,"sentence",953918,1721405201317,"A","high",115.27373790741,145.817716419697,4280.89990234375,0,32
"17826",37,12,"sentence",953918,1721405201338,"A","high",151.183342933655,159.074541181326,4313,0,32.10009765625
"17827",37,12,"sentence",953918,1721405201374,"A","high",81.8641662597656,119.537727534771,4344.89990234375,0.299571979538638,31.89990234375
"17828",37,12,"sentence",953918,1721405201421,"A","high",165.370488166809,408.040527999401,4392.89990234375,0.423895221028259,48
"17829",37,12,"sentence",953918,1721405201446,"A","high",10.4734659194946,389.866979420185,4424.89990234375,0.596165856941787,32
"17830",37,12,"sentence",953918,1721405201484,"A","high",-81.895112991333,300.411982834339,4456.89990234375,0.577663604064407,32
"17831",37,12,"sentence",953918,1721405201515,"A","high",-82.4776172637939,305.822836607695,4488.89990234375,0.248588805227499,32
"17832",37,12,"sentence",953918,1721405201554,"A","high",-86.6852760314941,269.647062197328,4520.89990234375,0.533061584911947,32
"17833",37,12,"sentence",953918,1721405201588,"A","high",-86.6852760314941,269.647062197328,4552.89990234375,0.533061584911947,32
"17834",37,12,"sentence",953918,1721405201619,"A","high",-98.3829498291016,322.889303416014,4584.89990234375,0.589319510114678,32
"17835",37,12,"sentence",953918,1721405201653,"A","high",-136.447906494141,161.291091889143,4617,0.589319510114678,32.10009765625
"17836",37,12,"sentence",953918,1721405201672,"A","high",-129.262542724609,127.508079260588,4648.89990234375,0.622503598960888,31.89990234375
"17837",37,12,"sentence",953918,1721405201709,"A","high",-135.963726043701,187.824794277549,4680.89990234375,0.472836819519145,32
"17838",37,12,"sentence",953918,1721405201755,"A","high",-116.238689422607,175.748289003968,4713,0.733626824359505,32.10009765625
"17839",37,12,"sentence",953918,1721405201784,"A","high",-113.549661636353,307.648696750402,4744.89990234375,0.586631494096186,31.89990234375
"17840",37,12,"sentence",953918,1721405201818,"A","high",-128.444194793701,174.524678662419,4792.89990234375,0.83571837232908,48
"17841",37,12,"sentence",953918,1721405201840,"A","high",-124.940490722656,155.580011755228,4824.89990234375,0.83571837232908,32
"17842",37,12,"sentence",953918,1721405201897,"A","high",-118.782329559326,213.963002432138,4856.89990234375,0.886546429470598,32
"17843",37,12,"sentence",953918,1721405201924,"A","high",-114.042329788208,247.509305924177,4888.89990234375,0.769036224627847,32
"17844",37,12,"sentence",953918,1721405201945,"A","high",-5.3581714630127,331.921152770519,4920.89990234375,0.769036224627847,32
"17845",37,12,"sentence",953918,1721405201977,"A","high",-40.1583671569824,333.493275940418,4952.89990234375,0.640734713984882,32
"17846",37,12,"sentence",953918,1721405202014,"A","high",107.952761650085,278.401862829924,4985,0,32.10009765625
"17847",37,12,"sentence",953918,1721405202058,"A","high",102.662777900696,327.243849635124,5017,0,32
"17848",37,12,"sentence",953918,1721405202077,"A","high",118.05591583252,323.8774292171,5048.89990234375,0,31.89990234375
"17849",37,12,"sentence",953918,1721405202110,"A","high",132.089471817017,276.613312214613,5081,0,32.10009765625
"17850",37,12,"sentence",953918,1721405202145,"A","high",136.83910369873,190.055201947689,5112.89990234375,0,31.89990234375
"17851",37,12,"sentence",953918,1721405202177,"A","high",168.819212913513,207.729811035097,5144.89990234375,0,32
"17852",37,12,"sentence",953918,1721405202215,"A","high",129.846787452698,190.08179269731,5193,0.0188300394556624,48.10009765625
"17853",37,12,"sentence",953918,1721405202238,"A","high",147.699618339539,153.143667429686,5224.89990234375,0.0188300394556624,31.89990234375
"17854",37,12,"sentence",953918,1721405202276,"A","high",153.742027282715,148.170986026525,5256.89990234375,0.185552185071536,32
"17855",37,12,"sentence",953918,1721405202306,"A","high",115.183806419373,116.512819379568,5288.89990234375,0.887814811001152,32
"17856",37,12,"sentence",953918,1721405202343,"A","high",127.557969093323,128.455133736134,5320.89990234375,0.990447052894889,32
"17857",37,12,"sentence",953918,1721405202378,"A","high",90.8215284347534,102.480165660381,5352.89990234375,1,32
"17858",37,12,"sentence",953918,1721405202405,"A","high",88.1797552108765,97.8220403194427,5385,1,32.10009765625
"17859",37,12,"sentence",953918,1721405202438,"A","high",112.891364097595,120.177233219147,5416.89990234375,1,31.89990234375
"17860",37,12,"sentence",953918,1721405202476,"A","high",138.743281364441,119.927754253149,5449,1,32.10009765625
"17861",37,12,"sentence",953918,1721405202515,"A","high",189.232206344604,150.750976055861,5481,1,32
"17862",37,12,"sentence",953918,1721405202543,"A","high",210.697448253632,102.480956912041,5512.89990234375,1,31.89990234375
"17863",37,12,"sentence",953918,1721405202576,"A","high",205.120074748993,124.040720611811,5544.89990234375,0.937200233217378,32
"17864",37,12,"sentence",953918,1721405202610,"A","high",228.097927570343,129.842539876699,5593,1,48.10009765625
"17865",37,12,"sentence",953918,1721405202647,"A","high",206.145179271698,122.214491665363,5625,1,32
"17866",37,12,"sentence",953918,1721405202669,"A","high",215.487718582153,92.658694088459,5657,1,32
"17867",37,12,"sentence",953918,1721405202709,"A","high",258.054840564728,124.609449505806,5689,1,32
"17868",37,12,"sentence",953918,1721405202747,"A","high",202.379047870636,116.492716223001,5721,1,32
"17869",37,12,"sentence",953918,1721405202779,"A","high",200.097060203552,115.791244804859,5753,1,32
"17870",37,12,"sentence",953918,1721405202812,"A","high",232.225012779236,130.754658579826,5784.89990234375,1,31.89990234375
"17871",37,12,"sentence",953918,1721405202858,"A","high",219.785845279694,127.822206169367,5816.89990234375,1,32
"17872",37,12,"sentence",953918,1721405202875,"A","high",234.403276443481,134.040170162916,5849,1,32.10009765625
"17873",37,12,"sentence",953918,1721405202910,"A","high",209.093117713928,86.9532868266106,5881,1,32
"17874",37,12,"sentence",953918,1721405202940,"A","high",191.055536270142,134.442400932312,5913,1,32
"17875",37,12,"sentence",953918,1721405202980,"A","high",158.578276634216,117.666685581207,5944.89990234375,1,31.89990234375
"17876",37,12,"sentence",953918,1721405203013,"A","high",193.974471092224,140.599042922258,5992.89990234375,1,48
"17877",37,12,"sentence",953918,1721405203036,"A","high",224.059700965881,159.919852763414,6025,1,32.10009765625
"17878",37,12,"sentence",953918,1721405203070,"A","high",184.567379951477,121.455439925194,6057,1,32
"17879",37,12,"sentence",953918,1721405203118,"A","high",199.940037727356,143.018683791161,6089,1,32
"17880",37,12,"sentence",953918,1721405203150,"A","high",196.021223068237,145.503716915846,6120.89990234375,1,31.89990234375
"17881",37,12,"sentence",953918,1721405203168,"A","high",196.021223068237,145.503716915846,6152.89990234375,1,32
"17882",37,12,"sentence",953918,1721405203206,"A","high",183.281111717224,135.39752215147,6184.89990234375,1,32
"17883",37,12,"sentence",953918,1721405203247,"A","high",225.896668434143,157.068812102079,6217,1,32.10009765625
"17884",37,12,"sentence",953918,1721405203303,"A","high",203.481793403625,146.69451713562,6249,1,32
"17885",37,12,"sentence",953918,1721405203331,"A","high",192.036271095276,178.61308939755,6313,1,64
"17886",37,12,"sentence",953918,1721405203362,"A","high",195.898866653442,156.440913677216,6345,1,32
"17887",37,12,"sentence",953918,1721405203380,"A","high",206.151211261749,162.632310390472,6393,1,48
"17888",37,12,"sentence",953918,1721405203416,"A","high",77.7596235275269,178.432268276811,6425,1,32
"17889",37,12,"sentence",953918,1721405203452,"A","high",-101.332759857178,171.324444562197,6456.89990234375,1,31.89990234375
"17890",37,12,"sentence",953918,1721405203498,"A","high",-145.878171920776,104.410913586617,6488.89990234375,1,32
"17891",37,12,"sentence",953918,1721405203527,"A","high",-151.932764053345,138.822837173939,6521,0.443948838152937,32.10009765625
"17892",37,12,"sentence",953918,1721405203560,"A","high",-135.416078567505,138.570233434439,6553,0.788901979527909,32
"17893",37,12,"sentence",953918,1721405203584,"A","high",-140.922546386719,97.8938966989517,6585,0.788901979527909,32
"17894",37,12,"sentence",953918,1721405203618,"A","high",-160.625171661377,95.4318836331367,6617,0.889920113331169,32
"17895",37,12,"sentence",953918,1721405203676,"A","high",-163.02318572998,103.785637021065,6649,0.762139156483977,32
"17896",37,12,"sentence",953918,1721405203704,"A","high",-172.658014297485,81.2779203057289,6681,0.72526817051739,32
"17897",37,12,"sentence",953918,1721405203743,"A","high",-145.135116577148,84.916752576828,6713,0.982547415883427,32
"17898",37,12,"sentence",953918,1721405203765,"A","high",-141.220855712891,78.9724811911583,6745,0.982547415883427,32
"17899",37,12,"sentence",953918,1721405203799,"A","high",-149.327421188354,63.8040661811829,6793,1,48
"17900",37,12,"sentence",953918,1721405203831,"A","high",-143.009805679321,52.4069041013718,6825.10009765625,1,32.10009765625
"17901",37,12,"sentence",953918,1721405203891,"A","high",-139.427852630615,32.9678356647491,6857,1,31.89990234375
"17902",37,12,"sentence",953918,1721405203920,"A","high",-124.653577804565,75.9032428264618,6889,1,32
"17903",37,12,"sentence",953918,1721405203956,"A","high",-136.117887496948,52.2006824612617,6921,1,32
"17904",37,12,"sentence",953918,1721405203977,"A","high",-136.117887496948,52.2006824612617,6952.89990234375,1,31.89990234375
"17905",37,12,"sentence",953918,1721405204006,"A","high",-139.71905708313,46.5657100081444,6984.89990234375,1,32
"17906",37,12,"sentence",953918,1721405204033,"A","high",-149.288845062256,29.5964196324348,7017,1,32.10009765625
"17907",37,12,"sentence",953918,1721405204089,"A","high",-136.891174316406,41.8114945292473,7049,1,32
"17908",37,12,"sentence",953918,1721405204112,"A","high",-143.993616104126,31.9909617304802,7081.10009765625,1,32.10009765625
"17909",37,12,"sentence",953918,1721405204142,"A","high",-140.523624420166,64.5777627825737,7113,1,31.89990234375
"17910",37,12,"sentence",953918,1721405204175,"A","high",89.4400835037231,171.389411017299,7145,1,32
"17911",37,12,"sentence",953918,1721405204200,"A","high",147.332668304443,186.607758700848,7193,1,48
"17912",37,12,"sentence",953918,1721405204232,"A","high",160.781931877136,144.415403902531,7225,1,32
"17913",37,12,"sentence",953918,1721405204302,"A","high",141.132044792175,132.423502206802,7256.89990234375,1,31.89990234375
"17914",37,12,"sentence",953918,1721405204328,"A","high",134.949707984924,138.631776720285,7320.89990234375,1,64
"17915",37,12,"sentence",953918,1721405204358,"A","high",194.499564170837,137.662520259619,7353,1,32.10009765625
"17916",37,12,"sentence",953918,1721405204382,"A","high",195.121836662292,143.034823983908,7385,1,32
"17917",37,12,"sentence",953918,1721405204423,"A","high",156.401896476746,95.7536280155182,7416.89990234375,1,31.89990234375
"17918",37,12,"sentence",953918,1721405204454,"A","high",125.385594367981,86.7590680718422,7449,1,32.10009765625
"17919",37,12,"sentence",953918,1721405204490,"A","high",13.6812925338745,80.6432291865349,7481,1,32
"17920",37,12,"sentence",953918,1721405204533,"A","high",-107.090902328491,79.8827156424522,7513,1,32
"17921",37,12,"sentence",953918,1721405204559,"A","high",-141.713857650757,52.1259695291519,7545,1,32
"17922",37,12,"sentence",953918,1721405204588,"A","high",-141.116189956665,62.30328977108,7593,0.823851134619994,48
"17923",37,12,"sentence",953918,1721405204619,"A","high",-127.897357940674,99.2628023028374,7625,0.931686847882032,32
"17924",37,12,"sentence",953918,1721405204658,"A","high",-123.591279983521,63.4735912084579,7656.89990234375,1,31.89990234375
"17925",37,12,"sentence",953918,1721405204690,"A","high",82.4212789535522,199.127284437418,7689,1,32.10009765625
"17926",37,12,"sentence",953918,1721405204714,"A","high",178.123068809509,209.698289260268,7721,1,32
"17927",37,12,"sentence",953918,1721405204772,"A","high",159.426498413086,111.563225090504,7753,1,32
"17928",37,12,"sentence",953918,1721405204800,"A","high",168.779540061951,136.458905786276,7785,1,32
"17929",37,12,"sentence",953918,1721405204831,"A","high",163.359141349792,151.57578215003,7817,1,32
"17930",37,12,"sentence",953918,1721405204862,"A","high",169.813704490662,160.715959221125,7849.10009765625,1,32.10009765625
"17931",37,12,"sentence",953918,1721405204896,"A","high",144.255018234253,151.363465189934,7881,1,31.89990234375
"17932",37,12,"sentence",953918,1721405204920,"A","high",138.483095169067,149.973705410957,7913,1,32
"17933",37,12,"sentence",953918,1721405204963,"A","high",133.900189399719,122.384060919285,7945,1,32
"17934",37,12,"sentence",953918,1721405204987,"A","high",171.650815010071,148.042293637991,7993,1,48
"17935",37,12,"sentence",953918,1721405205024,"A","high",167.907619476318,148.74185398221,8025,1,32
"17936",37,12,"sentence",953918,1721405205062,"A","high",158.429026603699,153.361643850803,8057,1,32
"17937",37,12,"sentence",953918,1721405205100,"A","high",185.891628265381,148.627900332212,8089.10009765625,1,32.10009765625
"17938",37,12,"sentence",953918,1721405205151,"A","high",240.477573871613,142.941791564226,8121.19995117188,1,32.099853515625
"17939",37,12,"sentence",953918,1721405205181,"A","high",263.929152488708,167.641362547874,8152.89990234375,1,31.699951171875
"17940",37,12,"sentence",953918,1721405205207,"A","high",257.495152950287,141.997117549181,8185,1,32.10009765625
"17941",37,12,"sentence",953918,1721405205236,"A","high",260.718929767609,155.313172191381,8217,1,32
"17942",37,12,"sentence",953918,1721405205265,"A","high",264.978492259979,155.484672635794,8249,1,32
"17943",37,12,"sentence",953918,1721405205304,"A","high",291.547322273254,119.96671333909,8281,1,32
"17944",37,12,"sentence",953918,1721405205332,"A","high",306.922453641891,111.971390247345,8313,1,32
"17945",37,12,"sentence",953918,1721405205380,"A","high",335.141134262085,150.02604201436,8345,1,32
"17946",37,12,"sentence",953918,1721405205417,"A","high",343.922191858292,159.295957535505,8393,1,48
"17947",37,12,"sentence",953918,1721405205445,"A","high",363.015457987785,139.202886074781,8425,1,32
"17948",37,12,"sentence",953918,1721405205470,"A","high",343.431740999222,155.320762842894,8457,1,32
"17949",37,12,"sentence",953918,1721405205500,"A","high",335.653626918793,120.338286459446,8489,1,32
"17950",37,12,"sentence",953918,1721405205546,"A","high",347.211045026779,145.895379781723,8520.89990234375,1,31.89990234375
"17951",37,12,"sentence",953918,1721405205566,"A","high",336.540144681931,154.511547088623,8553,1,32.10009765625
