"","trial","start","end","x","y","mad.x","mad.y","peak.vx","peak.vy","dur","sub","Freq"
"29",55,1245.30004882813,1740.80004882813,1350.98567962646,778.326759338379,105.557102777478,6.8090946092609,-69.3963479995716,7.59127378463768,495.5,11,"low"
"30",55,1834.40014648438,2202.10009765625,988.510704040528,894.727249145508,33.1697985649117,12.9192862429619,24.5854663848879,-11.4681494235995,367.69995117187,11,"low"
"31",55,2524.19995117188,2734.10009765625,1120.94047546387,838.842802047729,34.7861890983609,8.56282602310181,-50.9335803985587,16.7102801799774,209.90014648437,11,"low"
"32",55,2796.80004882813,3023.10009765625,960.54666519165,964.971878528595,20.1243732032786,5.70823255062272,39.735431671143,-14.858493804932,226.30004882812,11,"low"
"33",55,3054.60009765625,3759.30004882813,1118.2645702362,891.519016027451,112.532877056122,13.2508905565736,-63.7012672424316,14.4160366058351,704.69995117188,11,"low"
"34",55,3852.30004882813,4112.10009765625,948.760747909545,1029.96008634567,23.8754116058364,7.61238446581195,-33.8890361785892,-9.25314903259306,259.80004882812,11,"low"
"35",55,4143.90014648438,4426.10009765625,1088.96305084228,953.475608825683,23.0422748336792,7.18875267791824,-62.0580291748033,14.3924760818478,282.19995117187,11,"low"
"36",49,29.800048828125,1228.90014648438,1118.50045204163,804.532531499862,96.3437898502368,31.2485090854161,-46.7442607879634,17.4869942665097,1199.10009765626,11,"low"
"37",49,1283,1916.80004882813,976.663570404052,890.566821098328,23.7341046867347,24.6832145104407,-30.7477951049798,-18.4049212932583,633.80004882813,11,"low"
"38",49,1955.5,2509.90014648438,1265.90520381927,827.10809469223,33.5213691616079,7.58209039878837,-64.4874095916766,8.40653657913219,554.40014648438,11,"low"
"39",49,2612.10009765625,2978.10009765625,935.052814483642,967.963228225708,16.6560617523203,6.06514422082783,-32.6765155792243,-15.9827685356136,366,11,"low"
"40",49,3009.69995117188,3151.80004882813,1053.66026878357,897.540071010589,14.3930867271433,3.71951334357228,32.0895576477063,-18.1529223918911,142.10009765625,11,"low"
"41",49,3167.60009765625,3245.5,941.106204986572,959.551402330398,7.11669944000261,3.90204126119647,33.4731864929191,-15.9293067455295,77.89990234375,11,"low"
"42",49,3315.90014648438,3504.69995117188,1254.40262794495,870.066182613373,29.1145982208218,6.93493150305841,48.130531311036,-14.479411840439,188.7998046875,11,"low"
